applicationId,totalMonthlyIncome,totalCommitments,debtServiceRatio,newDebtServiceRatio,savingsAmount,cashReserveMonths,ctosScore,creditScoreCategory,totalCreditUtilization,numberOfLatePayments,employmentTenureMonths,employmentStabilityScore,loanAmount,instalmentToIncomeRatio,approvalDecision
LA-2026-003800,6497.44,1621.76,0.207,0.406,29891.85,9.4,847,3,0.44,0,100,1.0,64080.55,0.199,0
LA-2026-003801,1587.84,2695.88,1.337,1.457,8604.75,2.9,453,0,0.41,4,5,0.08,12302.31,0.12,0
LA-2026-003802,3234.35,1361.41,0.463,0.591,14803.27,8.5,303,0,0.69,0,4,0.07,24301.49,0.129,0
LA-2026-003803,1529.86,2731.52,1.52,1.97,7492.26,2.1,319,0,0.53,0,3,0.05,35607.42,0.45,0
LA-2026-003804,1411.13,101.52,0.06,1.644,33618.59,12.0,304,0,0.27,3,4,0.07,61017.43,1.584,0
LA-2026-003805,3858.32,1572.97,0.319,0.458,16911.24,7.5,678,2,0.59,1,20,0.33,39831.89,0.138,1
LA-2026-003806,5062.55,3323.34,0.739,0.789,2548.38,0.7,632,1,0.6,0,10,0.17,7128.3,0.05,0
LA-2026-003807,2895.6,3472.91,1.0,1.982,10152.19,1.5,305,0,0.49,0,7,0.12,40116.39,0.981,0
LA-2026-003808,9993.36,1322.41,0.106,0.588,10274.96,1.4,827,3,0.59,0,37,0.62,70006.45,0.482,1
LA-2026-003809,2255.7,2729.83,1.331,2.276,22891.93,4.9,382,0,0.3,0,5,0.08,79759.85,0.944,0
LA-2026-003810,4856.05,3651.72,0.672,1.245,27313.74,4.0,712,2,0.3,0,13,0.22,35763.27,0.573,1
LA-2026-003811,2275.74,585.02,0.211,0.353,8992.08,9.2,373,0,0.11,2,5,0.08,25161.27,0.142,0
LA-2026-003812,1717.74,4004.13,2.527,2.827,2004.61,0.4,365,0,0.13,2,9,0.15,15172.61,0.3,0
LA-2026-003813,3503.95,1373.39,0.332,0.512,14350.37,6.8,580,1,0.57,0,18,0.3,43008.65,0.18,0
LA-2026-003814,3009.59,1775.23,0.561,0.74,17694.15,7.6,408,0,0.26,3,11,0.18,23520.91,0.179,0
LA-2026-003815,7578.7,3213.86,0.408,0.432,5034.33,1.5,827,3,0.43,0,72,1.0,8323.54,0.025,1
LA-2026-003816,4504.65,2256.17,0.525,0.757,47290.84,14.5,697,2,0.62,1,36,0.6,71897.28,0.232,1
LA-2026-003817,2742.79,522.18,0.154,0.816,11376.14,4.1,587,1,0.12,4,17,0.28,93306.5,0.662,0
LA-2026-003818,1502.78,553.0,0.307,1.537,19009.42,6.9,455,0,0.17,1,1,0.02,97741.52,1.23,0
LA-2026-003819,2605.57,2194.07,0.637,1.346,14518.39,3.1,503,0,0.17,1,2,0.03,80638.27,0.71,0
LA-2026-003820,2947.48,3302.35,0.848,1.565,1490.8,0.2,567,1,0.22,0,9,0.15,32728.08,0.716,0
LA-2026-003821,2534.87,3787.25,1.139,1.234,3810.77,0.9,546,0,0.11,5,10,0.17,7215.03,0.095,0
LA-2026-003822,14490.06,921.32,0.065,0.121,17309.81,10.1,766,3,0.57,0,37,0.62,46832.15,0.056,1
LA-2026-003823,2771.49,1985.81,0.601,1.113,3145.54,0.9,319,0,0.39,0,11,0.18,73598.83,0.512,0
LA-2026-003824,1678.4,1930.24,0.934,1.925,30511.86,7.7,497,0,0.32,5,6,0.1,46783.82,0.99,0
LA-2026-003825,4564.92,463.12,0.085,0.239,20175.21,15.5,652,2,0.67,1,35,0.58,26920.27,0.154,1
LA-2026-003826,6982.54,961.44,0.111,0.255,11124.73,5.0,757,3,0.13,0,115,1.0,50741.68,0.144,1
LA-2026-003827,1481.74,997.81,0.536,0.927,27509.91,15.9,405,0,0.63,0,4,0.07,46671.26,0.392,0
LA-2026-003828,5103.87,1278.97,0.19,1.013,46797.11,6.9,665,2,0.4,0,34,0.57,65001.2,0.823,1
LA-2026-003829,1602.12,3721.06,1.87,2.078,10432.63,2.5,414,0,0.47,0,2,0.03,22081.01,0.207,0
LA-2026-003830,2940.31,36.12,0.01,2.127,12356.8,1.6,635,1,0.22,1,6,0.1,88731.65,2.117,0
LA-2026-003831,1434.85,1878.06,1.252,1.573,14669.64,6.2,410,0,0.45,2,1,0.02,23903.95,0.321,0
LA-2026-003832,5669.35,2759.74,0.37,1.178,25546.4,2.9,687,2,0.24,2,32,0.53,70569.55,0.809,1
LA-2026-003833,4427.58,675.24,0.123,0.501,42215.43,15.3,708,2,0.19,0,22,0.37,66998.26,0.379,1
LA-2026-003834,6154.18,2832.3,0.369,0.613,33596.61,7.1,739,2,0.6,0,111,1.0,76789.82,0.244,1
LA-2026-003835,5606.45,1847.41,0.343,0.542,36572.93,12.5,709,2,0.12,0,34,0.57,69686.77,0.2,1
LA-2026-003836,3363.36,2727.5,0.659,0.867,29298.03,8.2,692,2,0.5,1,26,0.43,42613.52,0.208,0
LA-2026-003837,4849.91,2602.88,0.475,0.602,8433.63,2.6,696,2,0.28,1,14,0.23,28885.71,0.126,0
LA-2026-003838,4900.23,1883.8,0.376,0.445,9255.2,4.2,657,2,0.58,0,27,0.45,21516.86,0.069,1
LA-2026-003839,4463.7,3363.11,0.609,0.856,41955.12,8.9,716,2,0.12,0,13,0.22,89430.36,0.248,1
LA-2026-003840,2779.09,2479.51,0.695,0.823,22345.94,7.6,632,1,0.14,0,14,0.23,30560.83,0.128,0
LA-2026-003841,6698.01,3418.43,0.485,0.674,45219.97,9.5,823,3,0.25,0,29,0.48,86170.98,0.189,1
LA-2026-003842,7371.83,1697.47,0.177,0.202,1977.2,1.0,822,3,0.29,0,119,1.0,11768.12,0.024,1
LA-2026-003843,1323.13,2564.96,1.472,6.228,8912.71,0.8,366,0,0.64,1,9,0.15,97058.1,4.756,0
LA-2026-003844,1813.08,2490.98,1.069,2.424,40374.12,7.1,517,0,0.12,4,1,0.02,70121.82,1.355,0
LA-2026-003845,4004.9,1920.64,0.384,1.874,29369.4,3.1,662,2,0.58,1,18,0.3,86455.43,1.489,1
LA-2026-003846,9888.35,3195.82,0.299,0.477,2010.42,0.4,822,3,0.17,0,87,1.0,42519.3,0.178,1
LA-2026-003847,4742.85,946.19,0.177,0.486,4416.76,1.7,711,2,0.66,0,30,0.5,38057.89,0.309,0
LA-2026-003848,2836.47,1324.29,0.37,0.852,30545.83,10.0,610,1,0.64,1,17,0.28,90977.77,0.481,1
LA-2026-003849,1301.66,2550.84,1.645,5.256,35357.43,4.3,380,0,0.36,1,2,0.03,64352.25,3.611,0
LA-2026-003850,3912.23,1591.23,0.345,0.64,14685.61,5.0,689,2,0.39,0,13,0.22,30136.44,0.295,0
LA-2026-003851,10656.56,1675.43,0.127,0.196,38555.66,14.9,808,3,0.3,0,72,1.0,66213.7,0.069,1
LA-2026-003852,7945.99,1040.97,0.104,0.141,6428.08,4.6,798,3,0.3,0,105,1.0,18599.67,0.036,1
LA-2026-003853,1816.06,2600.36,1.154,1.728,59426.0,15.3,321,0,0.36,4,8,0.13,94929.75,0.574,0
LA-2026-003854,15225.82,507.06,0.035,0.043,1346.43,2.2,786,3,0.32,0,53,0.88,8050.53,0.008,1
LA-2026-003855,10905.87,1514.5,0.117,0.337,54763.95,12.5,754,3,0.37,0,99,1.0,91666.23,0.22,1
LA-2026-003856,1452.9,234.15,0.147,0.664,18782.54,17.8,388,0,0.62,0,3,0.05,59537.38,0.517,0
LA-2026-003857,3323.87,2872.68,0.861,0.986,3414.91,1.0,576,1,0.63,0,8,0.13,28177.91,0.126,0
LA-2026-003858,2778.1,3147.37,0.949,1.34,34488.73,7.8,316,0,0.44,5,10,0.17,91624.32,0.391,0
LA-2026-003859,5290.88,2890.5,0.503,1.249,13098.79,1.8,652,2,0.46,1,17,0.28,50400.5,0.746,0
LA-2026-003860,2026.7,1309.39,0.486,0.902,2947.68,1.2,479,0,0.27,0,8,0.13,55467.37,0.416,0
LA-2026-003861,5234.68,912.52,0.183,0.315,7657.2,4.9,653,2,0.27,2,18,0.3,29103.82,0.132,1
LA-2026-003862,7723.2,2588.82,0.26,0.543,15176.42,2.8,811,3,0.33,0,79,1.0,61973.46,0.282,1
LA-2026-003863,4083.34,3245.76,0.658,0.771,28885.43,7.6,615,1,0.32,0,15,0.25,36195.02,0.113,0
LA-2026-003864,4828.27,2210.34,0.396,0.601,21414.06,6.4,679,2,0.32,0,20,0.33,57127.76,0.204,1
LA-2026-003865,4280.12,2328.41,0.455,0.83,9684.95,2.3,704,2,0.53,0,34,0.57,22500.79,0.374,1
LA-2026-003866,9656.52,2024.34,0.159,0.295,44290.56,11.8,740,2,0.34,0,96,1.0,55522.24,0.136,0
LA-2026-003867,2479.32,2271.9,0.693,1.449,8433.96,1.8,464,0,0.23,0,7,0.12,83101.7,0.756,0
LA-2026-003868,6497.62,4340.18,0.73,0.832,23937.31,4.8,719,2,0.4,0,21,0.35,42643.1,0.101,0
LA-2026-003869,7520.78,1188.19,0.165,0.505,20284.74,5.6,683,2,0.63,0,26,0.43,54986.63,0.34,1
LA-2026-003870,1649.08,889.77,0.511,0.638,8648.65,7.8,395,0,0.61,2,4,0.07,13772.83,0.127,0
LA-2026-003871,5370.18,1403.04,0.198,0.605,4126.84,1.0,700,2,0.33,0,21,0.35,33337.91,0.407,0
LA-2026-003872,4305.33,2515.83,0.553,1.111,43681.78,8.7,658,2,0.58,1,20,0.33,82047.85,0.557,1
LA-2026-003873,6503.07,2560.1,0.333,0.513,3974.88,1.0,655,2,0.51,1,28,0.47,31840.25,0.18,0
LA-2026-003874,6246.71,188.47,0.025,0.118,10711.82,11.8,712,2,0.35,0,35,0.58,37532.88,0.094,1
LA-2026-003875,4658.22,2411.42,0.435,0.593,8267.76,2.5,652,2,0.31,0,25,0.42,35981.54,0.158,0
LA-2026-003876,4366.12,3134.64,0.59,0.846,43360.86,9.6,691,2,0.5,2,23,0.38,84254.71,0.256,1
LA-2026-003877,4263.48,3304.86,0.735,0.868,12534.0,3.2,657,2,0.28,2,17,0.28,30468.09,0.134,1
LA-2026-003878,2491.37,1668.11,0.506,0.649,4702.4,2.2,341,0,0.55,2,10,0.17,23265.1,0.142,0
LA-2026-003879,4269.79,1494.14,0.369,0.7,19917.17,7.0,612,1,0.56,2,11,0.18,92678.16,0.33,0
LA-2026-003880,3642.3,3660.03,0.823,1.308,3014.21,0.5,600,1,0.2,0,9,0.15,71614.59,0.485,0
LA-2026-003881,5300.22,1291.13,0.186,0.322,24993.81,11.2,667,2,0.65,2,26,0.43,41044.92,0.136,1
LA-2026-003882,14402.72,1662.98,0.112,0.181,6624.11,2.5,733,2,0.11,0,106,1.0,52524.05,0.069,1
LA-2026-003883,2439.51,2197.19,0.995,1.39,6465.7,2.1,305,0,0.31,1,10,0.17,10253.82,0.395,0
LA-2026-003884,4021.44,1219.77,0.255,1.69,46732.51,5.8,572,1,0.54,5,10,0.17,79825.54,1.434,0
LA-2026-003885,2511.42,2684.26,0.86,1.328,7106.14,1.7,360,0,0.68,3,8,0.13,85646.16,0.467,0
LA-2026-003886,6150.16,1024.37,0.186,0.231,8256.3,6.5,706,2,0.28,0,20,0.33,14347.06,0.044,1
LA-2026-003887,3826.34,4251.28,0.921,1.037,16932.1,3.5,571,1,0.69,5,17,0.28,28372.56,0.116,0
LA-2026-003888,2961.46,1269.98,0.36,0.751,37191.26,14.0,552,1,0.3,3,6,0.1,81298.63,0.391,0
LA-2026-003889,2642.43,1921.36,0.642,1.274,21822.03,5.7,647,1,0.63,2,8,0.13,63590.37,0.632,0
LA-2026-003890,3122.79,836.83,0.207,0.374,10538.54,7.0,630,1,0.44,2,12,0.2,34640.52,0.167,0
LA-2026-003891,10301.55,3652.4,0.287,0.345,12006.02,2.7,755,3,0.65,0,116,1.0,40176.4,0.059,1
LA-2026-003892,2780.32,3053.24,0.917,1.169,12576.16,3.2,384,0,0.53,1,3,0.05,54778.8,0.252,0
LA-2026-003893,5162.23,2440.02,0.411,0.495,7275.38,2.5,704,2,0.44,0,30,0.5,28776.12,0.083,1
LA-2026-003894,2988.08,1447.45,0.405,0.657,8894.6,3.8,560,1,0.42,0,17,0.28,63765.24,0.252,0
LA-2026-003895,6554.95,975.86,0.13,0.354,19602.29,7.4,741,2,0.25,0,108,1.0,55176.91,0.224,1
LA-2026-003896,7597.01,2838.27,0.298,0.455,17889.7,4.1,725,2,0.62,0,34,0.57,33568.03,0.157,1
LA-2026-003897,5860.65,2029.18,0.287,0.492,7863.44,2.3,718,2,0.6,0,26,0.43,16830.95,0.205,1
LA-2026-003898,2782.02,3773.49,1.098,1.331,25080.54,5.5,321,0,0.68,0,6,0.1,58301.8,0.234,0
LA-2026-003899,7069.77,1765.7,0.194,0.269,29507.07,12.1,790,3,0.36,0,49,0.82,41330.4,0.075,1
LA-2026-003900,7105.62,1643.24,0.175,0.296,9063.12,3.3,800,3,0.41,0,108,1.0,81445.07,0.121,1
LA-2026-003901,10180.92,2296.2,0.176,0.256,9117.93,2.7,777,3,0.11,0,74,1.0,12135.65,0.081,1
LA-2026-003902,3634.14,579.6,0.13,0.488,17898.89,8.2,592,1,0.21,3,6,0.1,53575.64,0.358,1
LA-2026-003903,3094.58,2314.82,0.829,3.253,11856.58,1.3,603,1,0.45,0,18,0.3,79672.81,2.424,1
LA-2026-003904,4932.54,2467.84,0.421,0.599,12622.41,3.6,671,2,0.4,0,35,0.58,45392.11,0.178,1
LA-2026-003905,6158.89,1848.31,0.237,0.414,15368.89,4.8,704,2,0.34,0,12,0.2,31343.97,0.177,1
LA-2026-003906,11926.97,1304.89,0.105,0.209,7343.08,2.8,829,3,0.36,0,27,0.45,42496.49,0.104,1
LA-2026-003907,1614.05,1942.6,0.974,3.621,33185.4,4.6,446,0,0.67,2,6,0.1,60788.15,2.648,0
LA-2026-003908,5548.9,2643.29,0.378,0.631,14488.38,3.3,704,2,0.17,0,23,0.38,72890.78,0.253,0
LA-2026-003909,2332.93,2203.89,0.731,1.078,4644.26,1.4,568,1,0.2,4,9,0.15,46762.17,0.347,0
LA-2026-003910,11530.39,731.37,0.05,0.117,19775.69,11.5,799,3,0.13,0,72,1.0,72259.56,0.067,1
LA-2026-003911,6019.44,1685.1,0.213,0.385,1704.2,0.6,716,2,0.23,0,14,0.23,30096.8,0.172,1
LA-2026-003912,9623.1,1835.65,0.152,0.516,9426.71,1.5,783,3,0.29,0,75,1.0,51363.0,0.365,1
LA-2026-003913,2567.17,1655.96,0.534,0.781,15788.16,6.5,404,0,0.18,5,8,0.13,44316.86,0.247,0
LA-2026-003914,3973.75,2696.19,0.675,0.746,2248.76,0.8,637,1,0.1,2,14,0.23,20310.69,0.071,0
LA-2026-003915,1930.34,258.07,0.123,0.418,27191.8,30.9,445,0,0.5,3,5,0.08,35223.0,0.295,0
LA-2026-003916,4994.41,3256.99,0.499,1.073,31214.54,4.5,651,2,0.66,0,18,0.3,83199.1,0.574,1
LA-2026-003917,2216.11,1573.44,0.662,1.921,13893.15,3.0,382,0,0.34,4,12,0.2,35111.58,1.258,0
LA-2026-003918,12453.52,620.05,0.041,0.118,16376.06,9.2,811,3,0.23,0,86,1.0,59259.02,0.077,1
LA-2026-003919,3497.4,494.65,0.125,0.243,13497.12,14.1,574,1,0.64,0,18,0.3,19731.92,0.117,0
LA-2026-003920,3592.26,2902.6,0.62,1.218,18307.05,3.2,712,2,0.66,0,21,0.35,32233.55,0.598,1
LA-2026-003921,4427.66,3577.91,0.683,0.852,4095.03,0.9,681,2,0.61,0,27,0.45,10194.42,0.169,0
LA-2026-003922,2568.15,4.92,0.002,1.019,7783.3,2.4,479,0,0.11,0,9,0.15,73362.01,1.017,0
LA-2026-003923,2630.85,3613.24,1.038,1.17,1550.99,0.4,585,1,0.54,4,11,0.18,18887.46,0.132,0
LA-2026-003924,2617.83,1655.04,0.532,0.59,2441.59,1.3,540,0,0.24,5,3,0.05,7539.27,0.058,0
LA-2026-003925,3028.17,302.89,0.077,0.438,48667.09,28.3,610,1,0.43,2,12,0.2,80036.04,0.361,1
LA-2026-003926,3454.22,3619.99,0.86,1.117,16857.76,3.6,616,1,0.34,1,16,0.27,44905.74,0.257,0
LA-2026-003927,14263.5,1638.71,0.116,0.492,12245.07,1.8,839,3,0.23,0,50,0.83,61421.8,0.376,0
LA-2026-003928,3576.9,2735.65,0.605,0.758,38936.9,11.4,687,2,0.53,1,36,0.6,51076.99,0.153,0
LA-2026-003929,9277.6,3970.4,0.388,0.714,60531.09,8.3,732,2,0.66,0,88,1.0,76756.05,0.326,1
LA-2026-003930,3707.58,73.97,0.017,0.291,27483.89,21.4,699,2,0.38,1,13,0.22,62328.85,0.274,1
LA-2026-003931,2523.26,2806.62,0.886,1.084,10948.91,3.2,647,1,0.67,0,11,0.18,36256.06,0.198,0
LA-2026-003932,5415.69,2443.71,0.462,1.908,24300.29,2.4,707,2,0.13,0,27,0.45,87935.41,1.447,1
LA-2026-003933,3216.94,432.1,0.101,1.118,65657.76,13.7,678,2,0.58,0,36,0.6,96322.33,1.017,1
LA-2026-003934,8981.96,2848.78,0.333,0.449,10276.3,2.7,749,2,0.42,0,54,0.9,66556.1,0.116,1
LA-2026-003935,9704.55,3273.94,0.265,0.376,52105.9,11.2,772,3,0.11,0,119,1.0,69849.17,0.111,1
LA-2026-003936,1585.96,604.33,0.321,1.843,18262.17,5.3,302,0,0.5,0,3,0.05,93503.09,1.522,0
LA-2026-003937,8408.76,1583.08,0.146,0.241,41064.13,15.7,799,3,0.65,0,74,1.0,74275.77,0.095,1
LA-2026-003938,3593.08,1645.05,0.489,0.849,4643.98,1.6,603,1,0.16,1,18,0.3,72930.73,0.36,0
LA-2026-003939,1324.75,1567.47,0.889,1.763,56929.39,18.3,466,0,0.68,1,4,0.07,87354.17,0.875,0
LA-2026-003940,2825.64,3000.57,0.991,1.295,14330.2,3.7,415,0,0.59,1,11,0.18,38798.1,0.304,0
LA-2026-003941,12170.86,634.17,0.042,0.106,21812.04,13.8,728,2,0.21,0,38,0.63,51444.77,0.063,1
LA-2026-003942,2853.83,2234.54,0.79,1.045,1129.28,0.4,613,1,0.12,0,17,0.28,23194.44,0.255,0
LA-2026-003943,2142.72,3029.6,1.165,2.501,1749.15,0.3,613,1,0.39,0,16,0.27,40436.95,1.336,0
LA-2026-003944,2104.23,2773.39,1.13,1.178,3109.73,1.1,449,0,0.37,2,6,0.1,6326.89,0.049,0
LA-2026-003945,3125.06,1715.02,0.588,0.866,8200.98,3.2,564,1,0.27,0,9,0.15,18033.95,0.278,0
LA-2026-003946,2470.28,2537.08,0.933,3.371,19661.07,2.1,335,0,0.28,3,9,0.15,77991.65,2.438,0
LA-2026-003947,4995.59,34.0,0.006,0.24,45089.51,31.1,653,2,0.59,0,35,0.58,80396.99,0.235,1
LA-2026-003948,3170.17,1734.24,0.578,0.989,41161.06,13.9,457,0,0.13,0,4,0.07,73322.15,0.411,0
LA-2026-003949,2768.5,1579.45,0.472,2.446,17775.01,2.2,398,0,0.27,0,3,0.05,76403.35,1.974,0
LA-2026-003950,3592.57,1480.5,0.339,0.673,25578.44,8.7,685,2,0.28,1,12,0.2,46987.98,0.334,1
LA-2026-003951,1622.32,2687.77,1.334,1.547,13430.8,4.3,395,0,0.48,0,10,0.17,25972.61,0.213,0
LA-2026-003952,2376.04,2639.79,0.909,1.345,22303.49,5.7,499,0,0.16,0,5,0.08,40309.56,0.435,0
LA-2026-003953,9212.02,1563.82,0.132,0.161,5095.81,2.7,829,3,0.65,0,46,0.77,14547.29,0.029,1
LA-2026-003954,9274.73,1014.03,0.083,0.215,41170.21,15.7,726,2,0.61,0,45,0.75,52565.65,0.132,1
LA-2026-003955,9663.66,507.28,0.042,0.181,39384.95,17.9,826,3,0.18,0,44,0.73,57417.88,0.139,1
LA-2026-003956,10836.4,3379.66,0.246,0.503,5083.76,0.7,766,3,0.47,0,52,0.87,79594.41,0.257,1
LA-2026-003957,2112.51,1726.07,0.685,1.418,2355.32,0.7,337,0,0.25,2,3,0.05,21393.38,0.733,0
LA-2026-003958,4741.03,1725.85,0.28,0.427,4639.89,1.8,714,2,0.18,0,36,0.6,55090.15,0.148,1
LA-2026-003959,11968.54,1155.19,0.087,0.177,38707.15,16.5,846,3,0.5,0,28,0.47,62135.27,0.09,1
LA-2026-003960,3708.06,2473.49,0.557,0.792,4943.15,1.4,682,2,0.17,0,29,0.48,34785.41,0.235,1
LA-2026-003961,8106.83,297.14,0.028,0.24,33379.68,13.0,810,3,0.15,0,72,1.0,72801.52,0.213,1
LA-2026-003962,1812.27,577.25,0.336,1.572,58009.43,21.5,521,0,0.22,0,3,0.05,89889.12,1.237,0
LA-2026-003963,9554.89,1007.43,0.087,0.243,16102.36,5.7,753,3,0.67,0,95,1.0,58862.29,0.156,1
LA-2026-003964,8584.13,3102.29,0.365,0.416,16033.17,4.5,846,3,0.24,0,119,1.0,22795.84,0.052,1
LA-2026-003965,2660.87,3242.68,0.969,1.214,10929.72,2.7,441,0,0.41,2,8,0.13,18461.39,0.245,0
LA-2026-003966,2646.5,633.99,0.219,1.119,28164.21,8.7,366,0,0.37,1,2,0.03,57486.57,0.9,0
LA-2026-003967,3315.65,2780.45,0.769,0.927,16333.05,4.9,592,1,0.47,3,13,0.22,25012.71,0.158,0
LA-2026-003968,3206.14,1952.25,0.485,0.821,64129.34,19.4,602,1,0.49,0,18,0.3,94381.16,0.336,0
LA-2026-003969,11040.03,2436.44,0.185,0.268,24971.2,7.1,749,2,0.17,0,88,1.0,54937.22,0.083,1
LA-2026-003970,5524.45,1618.9,0.232,0.356,2349.56,0.9,656,2,0.42,0,19,0.32,28220.86,0.124,0
LA-2026-003971,4514.26,1684.42,0.31,0.567,5975.04,1.9,711,2,0.17,0,31,0.52,72249.37,0.258,1
LA-2026-003972,3339.78,1814.86,0.446,0.896,21024.31,5.8,696,2,0.62,0,29,0.48,97482.88,0.449,0
LA-2026-003973,4086.7,3027.44,0.596,0.816,22204.17,5.4,694,2,0.21,1,14,0.23,47236.02,0.22,0
LA-2026-003974,5087.73,1204.05,0.245,0.527,9419.68,3.6,671,2,0.24,0,29,0.48,58065.11,0.282,1
LA-2026-003975,1478.38,2520.35,1.321,1.528,18662.27,6.4,398,0,0.52,3,3,0.05,26159.1,0.207,0
LA-2026-003976,8218.02,3354.72,0.314,0.528,73795.48,13.1,755,3,0.27,0,32,0.53,95559.2,0.214,1
LA-2026-003977,2652.63,3171.05,0.936,1.456,24027.28,4.9,340,0,0.12,0,9,0.15,40417.04,0.52,0
LA-2026-003978,2816.24,1849.89,0.554,1.989,9425.37,1.4,462,0,0.31,2,2,0.03,55863.19,1.436,0
LA-2026-003979,5505.9,1790.34,0.348,0.414,4743.86,2.2,706,2,0.45,0,22,0.37,10813.73,0.066,1
LA-2026-003980,1507.6,2891.95,1.898,2.909,16701.47,3.8,451,0,0.58,2,11,0.18,62615.23,1.011,0
LA-2026-003981,1753.39,3432.21,1.492,2.149,70927.07,14.4,374,0,0.26,0,1,0.02,88960.5,0.656,0
LA-2026-003982,5338.01,1199.06,0.227,0.336,6635.43,3.7,661,2,0.47,2,30,0.5,39917.87,0.108,1
LA-2026-003983,10227.12,638.02,0.049,0.143,16121.16,8.7,766,3,0.5,0,106,1.0,77769.11,0.094,1
LA-2026-003984,3776.92,523.89,0.113,0.62,61333.22,21.3,580,1,0.42,4,15,0.25,79204.3,0.508,0
LA-2026-003985,2027.73,2959.75,1.16,1.464,36314.02,9.7,349,0,0.44,1,7,0.12,57069.54,0.304,0
LA-2026-003986,3160.91,950.86,0.232,0.424,3624.87,2.1,712,2,0.44,0,16,0.27,49692.94,0.192,1
LA-2026-003987,3708.48,2752.46,0.613,0.766,34811.21,10.1,690,2,0.27,1,14,0.23,48629.79,0.153,0
LA-2026-003988,2760.49,3061.03,1.092,1.758,36272.35,7.4,345,0,0.49,2,5,0.08,60702.99,0.667,0
LA-2026-003989,7277.28,1542.25,0.179,0.444,43754.63,11.5,772,3,0.38,0,26,0.43,99792.5,0.265,0
LA-2026-003990,3067.01,1763.54,0.545,1.058,36109.85,10.6,597,1,0.57,3,7,0.12,56408.14,0.513,0
LA-2026-003991,1593.81,2717.98,1.799,5.528,24955.16,3.0,480,0,0.45,2,9,0.15,64888.72,3.729,0
LA-2026-003992,6869.82,2770.46,0.332,0.496,56400.76,13.6,781,3,0.24,0,73,1.0,78648.57,0.164,1
LA-2026-003993,2390.07,1477.52,0.495,0.946,50831.77,18.0,311,0,0.39,0,10,0.17,77529.52,0.451,0
LA-2026-003994,2088.23,3381.06,1.273,1.43,4383.34,1.2,384,0,0.15,2,5,0.08,9542.93,0.158,0
LA-2026-003995,2517.39,2146.01,0.693,0.784,6798.85,2.8,616,1,0.52,2,9,0.15,12279.44,0.091,0
LA-2026-003996,8075.36,3063.61,0.292,0.404,17779.62,4.2,816,3,0.47,0,85,1.0,26259.5,0.113,0
LA-2026-003997,2652.5,3387.42,1.359,1.453,2143.53,0.6,412,0,0.35,2,12,0.2,7623.74,0.094,0
LA-2026-003998,2676.41,539.45,0.186,0.266,7466.13,9.7,428,0,0.27,2,8,0.13,15770.64,0.08,1
LA-2026-003999,5095.4,2493.75,0.524,0.801,41340.06,10.8,675,2,0.43,0,21,0.35,71191.01,0.277,0
LA-2026-004000,2725.5,1866.08,0.646,1.25,28812.38,8.0,473,0,0.37,0,12,0.2,55543.82,0.604,0
LA-2026-004001,7546.77,1891.71,0.192,0.253,20750.1,8.3,823,3,0.57,0,42,0.7,35317.19,0.061,1
LA-2026-004002,2111.98,2907.22,1.323,2.338,3401.69,0.7,452,0,0.42,1,6,0.1,98382.56,1.015,0
LA-2026-004003,9215.19,2957.45,0.282,0.446,52933.82,11.3,831,3,0.37,0,24,0.4,83876.96,0.164,1
LA-2026-004004,3854.18,2400.18,0.531,0.829,8389.96,2.2,648,1,0.57,2,7,0.12,55418.65,0.299,0
LA-2026-004005,8015.36,3066.38,0.303,0.493,13193.6,2.6,773,3,0.56,0,105,1.0,97060.78,0.191,1
LA-2026-004006,10049.45,2745.11,0.278,0.443,18433.96,4.2,736,2,0.29,0,25,0.42,54260.71,0.165,1
LA-2026-004007,2449.73,295.81,0.11,0.762,4706.1,2.3,569,1,0.28,1,13,0.22,71614.38,0.652,0
LA-2026-004008,6868.07,4511.08,0.531,0.817,35263.3,5.1,796,3,0.24,0,103,1.0,54688.99,0.286,1
LA-2026-004009,2157.38,1424.83,0.509,0.868,4617.47,1.9,603,1,0.43,2,16,0.27,49955.01,0.358,0
LA-2026-004010,2874.36,2490.85,0.689,1.792,30270.6,4.7,587,1,0.46,2,15,0.25,89377.91,1.102,0
LA-2026-004011,1490.55,2704.85,1.797,2.153,9151.13,2.8,411,0,0.54,0,8,0.13,17805.98,0.356,0
LA-2026-004012,3767.04,2939.38,0.639,1.451,48814.62,7.3,688,2,0.62,0,25,0.42,84320.6,0.812,1
LA-2026-004013,4898.5,1258.07,0.2,0.356,37827.41,16.9,697,2,0.33,0,13,0.22,63636.8,0.156,1
LA-2026-004014,7010.99,1717.97,0.218,0.261,1584.8,0.8,678,2,0.33,2,14,0.23,7602.74,0.043,1
LA-2026-004015,11203.34,1766.9,0.13,0.197,14471.76,5.4,814,3,0.34,0,44,0.73,38607.02,0.067,1
LA-2026-004016,6920.13,647.66,0.084,0.307,24330.41,10.3,682,2,0.54,0,36,0.6,71342.03,0.223,1
LA-2026-004017,4998.74,2539.02,0.411,0.473,12403.86,4.2,715,2,0.49,0,27,0.45,19157.15,0.062,1
LA-2026-004018,11837.23,1877.7,0.129,0.212,2217.71,0.7,759,3,0.47,0,80,1.0,62994.01,0.083,1
LA-2026-004019,11892.81,2285.45,0.163,0.223,9482.28,3.0,809,3,0.52,0,76,1.0,28015.78,0.06,1
